Image name,Width,Height,xmin,ymin,xmax,ymax,Class
24/C5_11.png,768,574,384,433,467,475,high
24/C5_11.png,768,574,324,450,393,487,medium
24/C5_11.png,768,574,603,471,694,522,high
24/C5_11.png,768,574,412,521,485,557,medium
24/C5_12.png,768,574,248,53,322,96,high
24/C5_12.png,768,574,359,97,438,144,high
24/C5_12.png,768,574,584,121,662,163,high
24/C5_12.png,768,574,601,164,675,201,high
24/C5_12.png,768,574,40,168,109,202,medium
24/C5_12.png,768,574,77,268,145,308,high
24/C5_12.png,768,574,200,274,291,317,high
24/C5_12.png,768,574,0,429,74,471,high
24/C5_12.png,768,574,0,461,57,495,medium
24/C5_12.png,768,574,225,177,262,221,low
24/C5_12.png,768,574,21,236,60,288,low
24/C5_3.png,768,574,184,45,263,100,medium
24/C5_3.png,768,574,138,93,241,141,high
24/C5_3.png,768,574,213,163,283,201,high
24/C5_3.png,768,574,278,215,362,257,high
24/C5_3.png,768,574,51,230,105,262,low
24/C5_3.png,768,574,417,341,495,386,high
24/C5_3.png,768,574,182,358,225,391,low
24/C5_3.png,768,574,494,378,575,419,high
24/C5_3.png,768,574,281,482,362,526,high
24/C5_4.png,768,574,331,87,400,124,high
24/C5_4.png,768,574,367,118,435,155,high
24/C5_4.png,768,574,151,119,232,157,high
24/C5_4.png,768,574,189,172,270,216,high
24/C5_4.png,768,574,495,195,602,253,high
24/C5_4.png,768,574,634,290,714,318,medium
24/C5_4.png,768,574,386,393,448,422,medium
24/C5_4.png,768,574,671,484,748,517,medium
24/C5_4.png,768,574,187,498,260,534,medium
24/C5_4.png,768,574,443,506,516,543,high
24/C5_5.png,768,574,493,9,579,57,high
24/C5_5.png,768,574,453,62,498,95,low
24/C5_5.png,768,574,645,162,722,200,high
24/C5_5.png,768,574,540,252,629,292,high
24/C5_5.png,768,574,280,295,362,328,medium
24/C5_5.png,768,574,426,277,495,313,medium
24/C5_5.png,768,574,612,329,688,371,high
24/C5_5.png,768,574,189,334,231,365,low
24/C5_5.png,768,574,420,347,510,391,high
24/C5_5.png,768,574,6,450,78,490,high
24/C5_5.png,768,574,315,458,401,500,high
24/C5_5.png,768,574,399,471,481,517,high
24/C5_5.png,768,574,176,472,281,512,high
24/C5_5.png,768,574,542,392,586,433,low
24/C5_8.png,768,574,525,398,602,439,high
24/C5_8.png,768,574,533,30,596,65,high
24/C5_8.png,768,574,296,67,370,107,high
24/C5_8.png,768,574,11,113,78,150,high
24/C5_8.png,768,574,244,118,340,156,high
24/C5_8.png,768,574,277,147,363,200,high
24/C5_8.png,768,574,207,155,279,191,high
24/C5_8.png,768,574,506,183,584,218,high
24/C5_8.png,768,574,95,187,175,225,high
24/C5_8.png,768,574,201,196,273,237,high
24/C5_8.png,768,574,593,225,656,261,high
24/C5_8.png,768,574,133,366,208,401,high
24/C5_8.png,768,574,273,370,344,403,high
24/C5_8.png,768,574,68,385,135,420,high
24/C5_8.png,768,574,525,398,607,439,high
24/C5_8.png,768,574,195,400,262,441,high
24/C5_8.png,768,574,617,415,689,453,high
24/C5_8.png,768,574,118,435,214,470,high
24/C5_8.png,768,574,434,446,506,483,medium
24/C5_8.png,768,574,584,504,655,540,medium
24/C5_8.png,768,574,188,520,280,562,high
24/C5_8.png,768,574,72,545,136,574,medium
24/D5_1.png,768,574,601,19,684,77,high
24/D5_1.png,768,574,598,73,667,115,high
24/D5_1.png,768,574,632,265,762,326,medium
24/D5_1.png,768,574,319,369,399,426,high
24/D5_1.png,768,574,360,445,402,489,low
24/D5_10.png,768,574,543,13,613,50,high
24/D5_10.png,768,574,63,38,132,78,high
24/D5_10.png,768,574,103,133,184,179,high
24/D5_10.png,768,574,597,155,673,194,high
24/D5_10.png,768,574,688,161,752,198,high
24/D5_10.png,768,574,183,170,254,208,high
24/D5_10.png,768,574,112,190,178,226,medium
24/D5_10.png,768,574,211,225,283,264,high
24/D5_10.png,768,574,265,254,332,291,high
24/D5_10.png,768,574,530,261,594,295,medium
24/D5_10.png,768,574,274,389,369,424,high
24/D5_10.png,768,574,73,403,173,441,high
24/D5_10.png,768,574,224,448,289,483,high
24/D5_2.png,768,574,55,99,115,129,medium
24/D5_2.png,768,574,363,123,440,151,high
24/D5_2.png,768,574,418,212,459,245,low
24/D5_2.png,768,574,508,239,550,273,low
24/D5_2.png,768,574,332,253,385,290,low
24/D5_2.png,768,574,428,266,515,305,high
24/D5_2.png,768,574,450,311,490,342,low
24/D5_2.png,768,574,76,329,152,372,high
24/D5_2.png,768,574,314,329,391,376,high
24/D5_2.png,768,574,621,335,704,375,medium
24/D5_2.png,768,574,498,374,585,415,high
24/D5_2.png,768,574,33,384,94,422,low
24/D5_2.png,768,574,404,404,496,456,high
24/D5_2.png,768,574,172,477,232,505,medium
24/D5_5.png,768,574,683,9,749,38,medium
24/D5_5.png,768,574,267,94,329,151,high
24/D5_5.png,768,574,480,84,560,128,low
24/D5_5.png,768,574,502,115,576,157,high
24/D5_5.png,768,574,295,177,394,231,high
24/D5_5.png,768,574,389,183,480,235,high
24/D5_5.png,768,574,522,249,608,295,high
24/D5_5.png,768,574,405,252,484,301,high
24/D5_5.png,768,574,200,259,303,322,high
24/D5_5.png,768,574,667,259,745,304,high
24/D5_5.png,768,574,405,303,484,352,high
24/D5_5.png,768,574,589,326,658,366,high
24/D5_5.png,768,574,569,374,640,412,high
24/D5_5.png,768,574,254,445,321,494,high
24/D5_5.png,768,574,466,446,535,495,high
24/D5_5.png,768,574,622,493,694,535,medium
24/D5_6.png,768,574,394,53,475,97,high
24/D5_6.png,768,574,499,97,565,128,medium
24/D5_6.png,768,574,106,103,194,141,high
24/D5_6.png,768,574,504,246,584,289,high
24/D5_6.png,768,574,4,357,84,414,high
24/D5_6.png,768,574,193,363,271,404,high
24/D5_6.png,768,574,263,399,343,442,high
24/D5_6.png,768,574,77,432,117,465,low
24/D5_7.png,768,574,486,26,569,62,high
24/D5_7.png,768,574,630,39,697,79,high
24/D5_7.png,768,574,446,97,543,144,high
24/D5_7.png,768,574,172,120,253,169,high
24/D5_7.png,768,574,0,128,65,167,medium
24/D5_7.png,768,574,376,152,457,188,high
24/D5_7.png,768,574,124,165,213,209,high
24/D5_7.png,768,574,179,215,252,265,high
24/D5_7.png,768,574,435,222,527,294,high
24/D5_7.png,768,574,474,295,536,330,medium
24/D5_7.png,768,574,2,301,69,337,medium
24/D5_7.png,768,574,650,351,709,386,medium
24/D5_7.png,768,574,364,399,450,453,high
24/D5_7.png,768,574,535,456,628,509,high
24/D5_7.png,768,574,79,471,158,515,high
24/D5_7.png,768,574,222,485,292,522,high
24/D5_9.png,768,574,471,325,534,374,high
24/D5_9.png,768,574,139,157,250,214,high
24/D5_9.png,768,574,107,269,185,335,high
24/D5_9.png,768,574,22,295,99,344,high
24/D5_9.png,768,574,29,374,103,434,high
24/D5_9.png,768,574,315,502,384,549,high
24/D5_9.png,768,574,533,264,599,314,high
